
    wmo_id           termin   track_type   prof_type    type         level               4919          4906          4907          3147          4908          4909          4910          4911          4912          4913          4914          4915

      7755 | 20240709050000 |   10000000 |       1104 |          0 |     551.00 | 10000000.00 | 10000000.00 | 10000000.00 |      290.00 |        1.20 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.09 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     581.00 |       10.45 |        0.30 |       40.00 |      290.40 |        1.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.11 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     611.00 |       10.53 |        0.40 |       40.00 |      290.50 |        0.90 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.13 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     641.00 |       10.37 |        0.40 |       40.00 |      290.80 |        0.90 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.13 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     671.00 |       10.07 |        0.40 |       40.00 |      291.10 |        0.90 | 10000000.00 |       30.61 | 10000000.00 | 10000000.00 |        1.12 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     701.00 |        9.74 |        0.40 |       40.00 |      291.40 |        0.90 | 10000000.00 |       35.37 | 10000000.00 | 10000000.00 |        1.10 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     731.00 |        9.45 |        0.40 |       40.00 |      291.60 |        0.80 | 10000000.00 |       39.69 | 10000000.00 | 10000000.00 |        1.09 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     761.00 |        9.26 |        0.40 |       40.00 |      291.80 |        0.80 | 10000000.00 |       43.76 | 10000000.00 | 10000000.00 |        1.08 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     791.00 |        9.16 |        0.40 |       40.00 |      291.90 |        0.80 | 10000000.00 |       47.50 | 10000000.00 | 10000000.00 |        1.07 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     821.00 |        9.07 |        0.40 |       40.00 |      292.10 |        0.80 | 10000000.00 |       51.30 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     851.00 |        8.97 |        0.40 |       40.00 |      292.30 |        0.80 | 10000000.00 |       55.20 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     881.00 |        8.87 |        0.40 |       40.00 |      292.50 |        0.80 | 10000000.00 |       59.31 | 10000000.00 | 10000000.00 |        1.05 |        0.00 | 10000000.00
      7755 | 20240709050000 |   10000000 |       1104 |          0 |     911.00 |        8.80 |        0.40 |       40.00 |      292.50 |        0.70 | 10000000.00 |       63.58 | 10000000.00 | 10000000.00 |        1.04 |        0.00 | 10000000.00
